name,id,gender
Waris Hussein,44726,2
Matteo Rovere,1108174,2
Erik S. Weigel,1029699,0
Jon Favreau,15277,2
Shigeyasu Yamauchi,81853,0
Tadayoshi Yamamuro,1083452,0
Ralph Nelson,16888,2
Ralph Nelson,16888,2
Ralph Nelson,16888,2
Charles Martin,103234,0
Luciano Salce,31898,0
Luciano Salce,31898,0
Luciano Salce,31898,0
Tex Avery,237588,2
David O. Russell,17883,2
Stephen Greene,1410294,0
Herbert Wise,79925,2
Vadim Shmelyov,230445,0
Tim Cox,126501,2
Jo Dong-oh,1021626,0
Paul Schneider,543495,2
Anurag Kashyap,85670,2
Jodie Copelan,114399,0
Mathieu Peteul,559196,0
César Ducasse,559197,0
Rotimi Rainwater,1317740,0
Tonino Ricci,137066,2
Tonino Ricci,137066,2
Tonino Ricci,137066,2
Trace Slobotkin,74355,0
Nanni Loy,227311,2
Sergio Corbucci,49450,0
Sterlin Harjo,1052583,2
Tom Waller,263260,2
Bryan Poyser,589479,0
Alex Graves,1177777,2
Tony Hiles,93386,2
Rita Merson,1385666,0
 E.W. Swackhamer,133115,0
Carter,1076412,0
Stuart Gillard,76418,2
Jocelyn Towne,206811,0
,,
Sam Shepard,9880,2
Daniel Roby,227238,2
Phil Borg,1107264,2
Manny Coto,41795,2
Bradley Walsh,221723,2
Ed Bianchi,167786,2
Peter Markle,67632,2
David Bezmozgis,1041117,2
Jefferson Moneo,1351008,0
,,
Andrew Morahan,53599,2
,,
Hidekazu Takahara,1028521,0
Zhou Hao,1089245,0
Peter Foldes,1088494,0
Lauri Törhönen,110783,0
Guy Ritchie,956,2
Patrick Forbes,1039535,0
Anthony Spadaccini,102473,0
Jessie McCormack,198555,0
Jeffrey Obrow,98614,2
Vlad Yudin,131791,2
Martin Huberty,933278,0
Michael Kristoff,1275807,0
Alex Stockman,546876,0
Eugene Jarecki,84369,2
Ishai Setton,90574,0
Vadim Glowna,20016,2
William Katt,45415,2
Daniel Young,24444,0
Sam Liu,90367,0
George Mendeluk,105294,2
Camilo Vila,167436,0
Sollace Mitchell,103136,0
,,
Terry Miles,939452,2
Jason Shumway,1743402,0
Matt Shumway,1561352,0
Peter Keglevic,50799,0
Soopum Sohn,1046877,0
Ron Senkowski,1204029,0
Franklin Guerrero Jr.,77662,0
Christian James,35599,0
Howard Avedis,930624,0
Mark H. Baker,63891,0
Bob Fugger,929824,2
Thomas Beatty,1284954,0
Brendon O'Loughlin,126163,0
Vanessa Hope,997630,0
Michael G. Bartlett,93064,0
Millie Loredo,1675373,0
,,
Tyler Spindel,996242,2
Katrin Gebbe,1170229,0
Joe Dante,4600,2
Jake Szymanski,1061773,0
Kane Senes,1455815,0
Robert Zemeckis,24,2
Michael Bay,865,2
Nic Mathieu,1425432,0
Audrey Dana,84429,1
Gualtiero Jacopetti,109555,0
Franco Prosperi,99437,0
Franco Prosperi,99437,0
Doug Aitken,1415184,0
Robert Enrico,32012,2
Tina Mascara,1061878,0
Guido Santi,1061879,0
Chris Perkel,1137458,0
Georgie Roland,1137459,0
Rhys Thomas,1475576,0
Suresh Krissna,1198729,0
Alice Winocour,1051327,1
Paul Wendkos,73150,2
Herb Freed,22423,2
Alexander Singer,39759,2
William A. Graham,83467,2
Robert Dornhelm,44644,2
Sebastián Silva,98251,0
Chris Riedell,1286552,0
Nick Riedell,1286553,0
Robert Iscove,64815,2
Gerald Fox,1128534,0
Alain Berbérian,44554,2
Benoît Pétré,225896,2
Denis Rabaglia,150962,0
Massimo Martelli,288233,0
Luca Miniero,223693,0
Giambattista Avellino,234573,0
Gabriele Salvatores,55916,0
Fausto Brizzi,78530,2
Giuseppe Piccioni,128439,2
Lucio Pellegrini,227913,0
Silvio Soldini,7554,2
Ricky Tognazzi,105114,2
Alessandro Genovesi,129106,0
Giorgia Cecere,224205,0
Giuseppe Piccioni,550268,0
Stefano Chiantini,1044765,0
Giovanni Veronesi,85551,0
Gian Alfonso Pacinotti,570365,0
Gian Paolo Cugno,134945,0
Valerio Jalongo,1477101,0
Alessandro Genovesi,129106,0
Lucio Pellegrini,227913,0
Claudio Cupellini,88467,0
Francesca Comencini,225103,1
Fausto Brizzi,78530,2
Massimiliano Bruno,229571,2
Piergiorgio Gay,227846,2
Philippe Claudel,54273,0
Saverio Di Biagio,1123261,0
Francesca Archibugi,224114,1
Francesco Munzi,227939,0
Marco Bellocchio,105866,2
Francesca Comencini,225103,1
Maurizio Casagrande,141114,2
Claudio Cupellini,88467,0
Edoardo Gabbriellini,125489,0
Paolo Virzì,83189,2
,,
Gianluca Ansanelli,1052203,0
Ivano De Matteo,131659,0
Paolo Genovese,225160,2
Paolo Genovese,225160,2
Francesco Amato,239940,0
Pupi Avati,72191,2
Fausto Brizzi,78530,2
Rolando Ravello,149349,0
Edoardo Leo,1047948,2
Carlo Vanzina,69038,2
Giorgio Diritti,128745,0
Alina Marazzi,225784,0
Arturo Brachetti,32245,0
Riccardo Milani,126486,0
Marco Ponti,225139,0
Giacomo Campiotti,143468,0
Umberto Riccioni Carteni,89388,0
Marco Risi,126971,0
Sergio Castellitto,2166,2
Sydney Sibilia,1314015,0
Francesco Patierno,68149,0
Bernard Rose,57851,2
Alicia Scherson,229285,1
Rolando Ravello,149349,0
Laís Bodanzky,144808,0
Luca Miniero,223693,0
Matteo Oleotto,88472,0
Valeria Bruni Tedeschi,5077,1
Bruno Oliviero,1200761,0
Massimo Venier,120018,0
Giovanni Veronesi,85551,0
Mario Martone,225109,0
Rocco Papaleo,120135,0
Marco Simon Puccioni,1270484,0
Roger Spottiswoode,1724,2
Salvatore Ficarra,120652,2
Valentino Picone,120653,2
Mirko Locatelli,1063997,0
Bertie Stephens,1486800,0
Giovanni Veronesi,85551,0
Massimo Venier,120018,0
Giorgio Diritti,128745,0
Daniele Luchetti,59911,2
Daniele Luchetti,59911,2
Enzo Monteleone,134533,0
Alessandro Angelini,235204,0
Gianluca Maria Tavarelli,932359,0
Giovanni Veronesi,85551,0
Pupi Avati,72191,2
Paolo Virzì,83189,2
Cristina Comencini,73639,0
Giulio Manfredonia,223965,0
Mario Monicelli,32375,0
Luca Lucini,138720,0
Fausto Brizzi,78530,2
Salvatore Ficarra,120652,2
Valentino Picone,120653,2
Giambattista Avellino,234573,0
Giulio Manfredonia,223965,0
Gennaro Nunziante,120127,0
Andrea Molaioli,128043,0
Francesco Bruni,67164,2
Pasquale Festa Campanile,53657,2
,,
Jim Donovan,127611,0
Tony Lo Bianco,15183,2
Sean Tretta,232229,2
Tara Anaïse,1368237,0
Alin Bijan,1329731,0
J.S. Cardone,52371,2
Martin Gooch,1306275,0
Jonathan Silverman,55265,2
Jennifer Finnigan,76095,1
Sevé Schelenz,592988,0
Frankie Latina,937810,0
Jean Veber,585670,0
Matthew Carnahan,206780,2
Frank Merle,562142,0
Sidney J. Furie,64508,2
Andy Palmer,1341360,0
Kamal Ahmed,83480,2
Graham Reznick,101809,0
Donna Deitch,4163,1
Christopher Ray,97901,2
Anthony Barnao,1123910,2
A.B. Stone,1456572,0
Nicholas Mross,1152324,0
Lionel Delplanque,68976,0
Travis Cluff,1401541,0
Chris Lofing,1401542,0
Shawn Holmes,583766,0
Jay Lowi,81272,2
Nurbek Egen,1274339,0
Jay Chapman,139280,0
Jay Chapman,139280,0
Giuliano Montaldo,132257,2
Kenny Leon,196858,0
Sion Sono,67075,2
Walter Lang,80570,2
Peng-Yi Chang ,231428,0
Carl Bessai,62897,2
Vincent McEveety,15657,2
Huang Jianxin,134026,0
Sarah Adina Smith,1182669,0
Marco Bellocchio,105866,2
Kyle Rideout,1127280,2
Gary Yates,103699,2
Rachel Talalay,56891,1
Diane Paragas,228223,1
Nelson George,551989,2
Gary Jones,124796,2
Rocco Papaleo,120135,0
Lee Demarbre,80047,0
Bilal Lashari,1262618,0
Shoaib Mansoor,131853,0
Alex Infascelli,104294,0
,,
Nick Gaitatjis,470009,0
Romain Goupil,7709,0
Edison Cájas,1347739,0
Patrick Osborne,1364881,2
Victor Fleming,9049,0
Norman Z. McLeod,82389,2
Gordon Douglas,51677,2
Colin Offland,1490473,0
Michael Schultz,77300,2
Lewis Seiler,84641,2
John Peyser,99836,2
Andrew P. Jones,1050267,0
Brian Ackley,1060664,0
William Malone,57898,2
Oklahoma Ward,1354695,0
Gregory Orr,1085144,2
Juan Piquer Simón,100807,0
Larry Wade Carrell,1169976,0
Sacha Bennett,107039,0
,,
Olallo Rubio,593057,0
Michael Gordon,960324,2
C. B. Harding,118873,2
Mo Ali,126178,0
Jo Kastner,1380483,0
Fred Wolf,66563,2
Harold D. Schuster,9082,0
Rob Baard,1531630,0
John Balazs,1531631,0
Homi Adajania,102237,0
Basil Dearden,29504,2
Jon Schnepp,206169,0
Les Blank,142594,0
Maureen Gosling,980944,0
Boris Sagal,68682,2
David Cherkasskiy,142228,0
Harold Daniels,101181,2
Joey Travolta,4603,2
Sam Pillsbury,64099,2
Malcolm Mowbray,22151,2
Jerry Schatzberg,98199,2
Mark Sobel,114878,0
Norman Taurog,82800,2
Olivier Dahan,16919,2
Zak Levitt,1189049,0
Kathrine Windfeld,135604,0
Eduardo Mignogna,560264,2
Rex Ingram,71786,2
,,
Miguel M. Delgado,125071,2
José María Forqué,123099,2
Cem Yılmaz,74376,0
Ali Taner Baltaci,91604,0
John S. Robertson,29571,0
Joshua White,193278,2
Wilford Leach,254182,2
Michael Reeves,101238,2
Tony Randel,52194,2
Richard Fleischer,2087,0
Gregory Gieras,577811,0
William Fruet,138867,2
Anthony Mann,40199,2
Jos Stelling,226101,2
Theo Love,1266451,0
Yoshihiro Ueda,1284691,0
Jay Duplass,45405,0
Mario Philip Azzopardi,44132,2
Paul Davids,173653,0
Tony Cervone,23683,0
Spike Brandt,92317,0
,,
Anthony DiBlasi,111059,2
Stanley Lewis,1196846,0
Mihalis Kakogiannis,65843,2
V.V. Dachin Hsu,1141448,0
Michael W. Leighton,117561,2
Kitarou Kousaka,1456616,0
Bernard Rose,57851,2
,,
Mark L. Lester,67753,2
Marcus Spiegel,1002080,2
Michael Feifer,64278,2
,,
Michael DeLorenzo,52422,2
C.S. Drury,558907,0
Allen Kellogg,1001949,0
Gilbert M. Shilton,46891,2
Jim Wynorski,98132,2
Louis Morneau,65420,2
David Ogden,1564944,2
Marina Sargenti,183659,0
Krzysztof Krauze,146428,0
Joanna Kos-Krauze,1171854,0
Przemyslaw Angerman,996672,0
Piotr Wereśniak,41111,0
Ryszard Bugajski,83319,0
Lee H. Katzin,19101,2
Dino Risi,57641,0
Craig Bolotin,34692,2
Ali Khamrayev,519898,0
Arnaud Desplechin,38883,2
Alf Brustellin,72906,0
Hans Peter Cloos,72907,0
Rainer Werner Fassbinder,2725,2
Alexander Kluge,50870,2
Beate Mainka-Jellinghaus,20554,0
Maximiliane Mainka,69689,1
Edgar Reitz,72908,2
Katja Rupé,38906,0
Volker Schlöndorff,10249,2
Peter Schubert,72909,0
Bernhard Sinkel,23660,0
Tomas Leach,1186342,0
Gilles Paquet-Brenner,144519,2
Michael Gleissner,141056,2
Sylvain White,31119,2
Philippe Lioret,21669,0
Joseph Losey,39009,2
Benoît Jacquot,229263,2
Jacques Rivette,73153,0
Jamie Yerkes,1488350,0
Hong Sang-soo,150975,2
Jean-Pierre Ponnelle,1157922,2
Jacques Rivette,73153,0
Jacques Rivette,73153,0
Jacques Rivette,73153,0
Gérard Oury,11195,2
Dito Montiel,53935,2
Mike Tollin,53178,2
Fritz Mitchell,151051,0
Billy Corben,141475,2
Sean Pamphilon,151045,0
Royce Toni,151046,0
Al Szymanski,150988,0
Lisa Lax,151053,0
Nancy Stern Winters,151055,0
MLB Productions,150984,0
Michael Tolajian,550164,2
Thaddeus D. Matula,151002,0
Daniel Gordon,89889,2
Michael Bonfiglio,1005658,2
Ken Rodgers,1384720,0
Sam George,4320,0
Brian Koppelman,16304,2
David Levien,16305,2
Nanette Burstein,96439,1
Ezra Edelman,140617,2
Mark Griffiths,106491,2
Deniz Gamze Ergüven,1128442,0
John Hubley,1035385,2
Michel Gondry,201,2
Claude Chabrol,19069,0
Kouji Morimoto,183,2
Tatsuyuki Tanaka,240777,0
Kazuto Nakazawa,557936,0
Masahiro Maeda,582363,0
Shinya Ohara,582366,0
Fuminori Kizaki,77177,0
Kinji Yoshimoto,1146974,0
Nalan Kumarasamy,1170612,2
Vasanthabalan,587997,2
Ameer Sultan,584298,0
Kenneth Anger,146964,2
Asia Argento,18514,1
Jonathan Caouette,17108,2
Leos Carax,27977,0
Abel Ferrara,39104,2
Rinko Kikuchi,18054,0
James Franco,17051,2
Harmony Korine,51918,0
Gaspar Noé,14597,2
David Lynch,5602,2
Jonas Mekas,1092208,2
Zhang Yuan,125091,0
Taika Waititi,55934,2
Chan Marshall,963421,0
Charles Burnett,97755,2
Mike Figgis,6111,2
Larry Clark,1123745,0
Tadanobu Asano,13275,2
Sergei Bodrov,130938,0
Brian Butler,92796,0
Niki Caro,15287,1
Yung Chang,78059,0
Michele Civetta,1444764,0
Joe Coleman,549580,2
Zachary Croitoroo,1444767,0
Chris Graham,1412808,0
Florian Habicht,568262,0
Terence Koh,1444768,0
Lou Ye,71056,0
Marcus Griffin,1284640,0
Ryan McGinley,1411563,0
Rajan Mehta,1444769,0
Chris Milk,1444770,0
Grant Morrison,220303,0
Charlotte Kemp Muhl,1444771,0
Dee Poon,1444773,0
Matt Pyke,1444775,0
Carlos Reygadas,20660,0
Lola Schnabel,1444777,0
Floria Sigismondi,98521,0
Mote Sinabel,1444779,0
Arden Wohl,1444780,0
Torbjörn Axelman,1168846,0
Johnny Remo,1023720,0
Kabir Khan,85048,0
M. Sasikumar,223151,2
Yuvaraj Dhayalan,182017,0
Davide Marengo,126624,2
Venkat Prabhu,150690,2
K. S. Ravikumar,93194,2
Maurizio Ponzi,229575,2
Maurizio Ponzi,229575,2
Tonino Valerii,57639,2
Tonino Valerii,57639,2
Tonino Valerii,57639,2
Tonino Valerii,57639,2
Ali Khamrayev,519898,0
Ali Khamrayev,519898,0
Ali Khamrayev,519898,0
Ali Khamrayev,519898,0
Anand L Rai,591123,0
Scott Spiegel,11641,2
Ali Khamrayev,519898,0
Geoff Bowie,1363782,0
Allan Harmon,184483,2
Masaki Kobayashi,76978,0
Chris Thomson,81237,2
Edward James Olmos,587,2
Christopher Fraser,45209,0
Drew Hall,1262731,0
Frederick Wiseman,138006,2
Michael Baumgarten,226342,2
Sean Skelding,117903,0
Barry Shear,49063,2
George Eastman,33807,0
Brent Huff,84648,2
Christopher C. Frieri,1488665,0
Daniel Bollag,1067715,0
Seo Mutarevic,1016856,0
Avi Nesher,95550,2
Corbin Timbrook,99684,2
Sean Stanek,108662,0
David Fisher,1582981,2
Ralph Hemecker,109537,2
Christopher Livingston,1150384,0
Andrew Hyatt,1331465,0
Christopher Coppola,33139,2
Alan Smithee,55948,0
Lee Madden,176509,2
David Hicks,1179706,0
Jonas Quastel,198573,2
Craig Efros,1376505,0
Scott L. Montoya,590960,2
Chad Archibald,512444,2
Mark Atkins,81297,2
Mark Atkins,81297,2
Michael J. Sarna,1411907,2
Ron Scalpello,1081874,0
Demetrius Navarro,86988,2
Amariah Olson,1437178,0
Obin Olson,1437179,0
David Au,1394796,0
Nickolas Dylan Rossi,43959,0
Lauren Lazin,1110343,0
Andy Grieve,56072,0
Kevin McDonagh,1344458,0
Brian Skiba,123238,2
Steve Cohen,171042,0
Francesco Bruni,67164,2
Geoffrey Pepos,1526655,0
Steven Rumbelow,931693,0
Chris Randall,1633966,0
Rene Perez,1026369,0
,,
Simon Leclère,1400484,0
Konrad Niewolski,95107,0
Agnieszka Holland,1128,1
Davie Fairbanks,1060136,2
Marc Small,174716,2
Alejandro González Iñárritu,223,2
William Dieterle,49214,0
Bandar Albuliwi,1265616,0
Ghazi Albuliwi,1265614,0
Tod Browning,1496,2
Pupi Avati,72191,2
Carlo Mazzacurati,93725,0
Giorgio Diritti,128745,0
Sabina Guzzanti,130497,0
Marcello Cesena,134223,0
Michaël Cohen,125412,0
Eriq La Salle,23628,2
Woody Allen,1243,2
Matteo Garrone,63973,2
Devon Avery,1485577,0
Jeff Siergey,562307,0
Alex Kalymnios,1466075,0
Bruce Malmuth,58040,2
Leonardo Araneo,1106225,0
Daniel Zirilli,92062,2
Jeremiah Hundley,554815,0
Justin Price,1343926,2
Charlie Vaughn,1045188,2
Gerald Thomas,40940,2
Robert H. Gwinn,1284414,0
Amir Valinia,93230,2
David Lee Madison,1078022,0
Jeff Burton,1083384,0
Jamil Dehlavi,94346,0
Alessandro Rak,1273660,0
Ra Hee-Chan,1004566,0
Tanit Jitnukul,227703,0
Astrid Ovalles,1543277,0
Oriana Oppice,1543278,0
Jacek Lusiński,553252,0
Maria Sadowska,1107609,0
Kôji Kawano,94159,0
Michael Herbig,18072,2
Harald Sicheritz,48084,2
Sion Sono,67075,2
Serge Gainsbourg,34263,2
Pierre Grimblat,125986,0
Renpei Tsukamoto,77679,0
Manabu Asô,1095981,0
Randal Kleiser,8876,2
Dominic Burns,230157,0
Matthew Heineman,971292,2
Mary Lambert,56263,1
Matthew Gordon,216374,0
Swamy M. Kandan,1263201,0
Olivia Silver,1135403,0
Maggie Kiley,113570,1
Benjamin Dickinson,101810,2
Russell Thomas,130895,2
Joseph Infantolino,53359,0
Song Il-gon,557418,0
Ken Winkler,143108,0
Johnny Mak,235186,0
Stuart Acher,76707,0
Martha Stephens,1016134,0
Tom Hall,163547,0
Douglas Rath,1856697,0
S.S. Rajamouli,147021,2
Nick Quinn,1170440,0
Kunihiko Yuyama,65429,0
John Ward,125910,0
Joseph Mangine,140886,0
Hanelle M. Culpepper,139247,1
Veronika Lisková,1506005,0
Christian De Vita,1364038,0
Andrew Hulme,45055,2
Jeff Renfroe,229002,2
Bowie Lau,131465,0
James Erskine,195507,0
Isabel Coixet,90,1
Ciro De Caro,1279785,0
Ram,1054394,2
Silvio Caiozzi,1041583,0
William Asher,95526,2
Esteban Echeverría,1109314,0
Ömer Vargı,236655,0
Gô Ohara,556073,0
Lütfi Akad,1007638,2
Dana Nachman,1020742,0
Matthew Hausle,1471142,0
,,
Mona Lerche,1280031,1
Andrew Morgan,1471748,0
Marwan Hamed,1210055,2
David Rountree,93929,0
Toby Genkel,57917,2
Sean McCormack,1555020,0
Antoine Fuqua,20907,2
Denis Villeneuve,137427,2
Lawrence Ah Mon,123195,2
Cüneyt Kaya,1154037,2
Christine Conradt,104893,1
Richard Trank,1002149,2
Severin Fiala,1347619,0
Veronika Franz,40509,1
Garrett Bennett,134595,0
Thomas Farone,1154205,0
George Erschbamer,45427,2
John Murlowski,110834,2
Devon Gummersall,54455,2
Jay Craven,135796,2
Lisa Hamil,63101,0
Nicholas Brandt,1099309,0
John Kent Harrison,96001,2
Michael Pressman,59649,2
Anders Jacobsson,93397,0
Tomas Sandquist,231438,0
Steve Hudgins,1060678,0
Christopher R. Smith,1439807,2
Teach Grant,129985,0
Paul Wendkos,73150,2
Jean-François Richet,58324,0
Ryan Little,63477,2
Michael C. Martin,95324,2
Lance Bangs,61440,0
Morgan Matthews,1184816,2
Jack Heller,155945,2
Dušan Vukotić,1088228,2
Tobe Hooper,10051,2
Dean Puckett,1680830,0
,,
Paul Greengrass,25598,2
Richard Pearce,73496,2
Chris Evans,16828,2
Baldvin Zophoníasson,1156484,0
Daniel Benmayor,568279,2
Ralph Thomas,21598,2
Robert Gordon,1335642,2
Morgan Neville,228643,2
Mike Mendez,73409,2
Kevin O'Neill,36043,2
Leon Hirszman,1185869,2
Rucha Humnabadkar,1432389,0
Lam Nai-Choi,81913,0
Ezna Sands,1191100,0
Dave LaMattina,1313516,0
Chad N. Walker,1313517,0
John Corry,1148226,0
Tyler Graham Pavey,1400440,0
Rachel Seifert,1047295,0
Bobcat Goldthwait,95024,2
Jeffrey Goodman,1490815,0
,,
Yasujirō Ozu,95501,0
Buster Keaton,8635,2
Edward F. Cline,13953,2
Alex Winter,18355,2
Joe Chappelle,55116,2
J. Miles Dale,44138,2
Stijn Coninx,81964,0
Simon Hawkins,1194954,0
Zeke Hawkins,1194955,0
Geoff Browne,1415841,0
Carlos Moreno,1028305,0
Clenet Verdi-Rose,1313163,0
Marc Evans,4575,2
Frédéric Berthe,73391,2
Pascal Serieis,588648,0
Shaji N. Karun,1158782,0
Edward H. Griffith,253066,2
Julien Leclercq,84439,0
Johannes Jaeger,64554,0
Nicolas Bary,967600,0
Álex de la Iglesia,57865,0
Chris Sun,1285985,0
Jamie Luk Kim-Ming,1134732,0
Chin Man-Kei,1141803,0
Law Chi-Leung,125099,0
Derek Yee Tung-Sing,240150,0
,,
Athina Rachel Tsangari,236884,0
Athina Rachel Tsangari,236884,0
Athina Rachel Tsangari,236884,0
Athina Rachel Tsangari,236884,0
Argyris Papadimitropoulos,147811,0
Jan Vogel,1649134,0
Duke Johnson,1019303,2
Charlie Kaufman,202,2
Florian Gallenberger,46680,0
Kazuchika Kise,16142,0
Atsushi Takeuchi,585687,0
Kazuchika Kise,16142,0
Kazuchika Kise,16142,0
Susumu Kudo,571455,0
Anup Singh,1128227,0
Philippe de Broca,34613,2
David Kennard,103414,0
Albert Parker,145175,2
,,
Gian Vittorio Baldi,586958,2
Ross Wilson,214121,0
Linus de Paoli,28543,0
Francine Parker,1032028,0
Derek Yee Tung-Sing,240150,0
Snow Zou,1360145,0
Jingming Guo,554289,0
Jingming Guo,554289,0
Jingming Guo,554289,0
Dev Benegal,613697,0
Xu Jinglei,76811,0
Han Han,1326036,2
Wilson Yip,63571,2
Matt Chow,92829,2
Mike Rohl,182892,2
Alfredo Zacarías,103563,0
Mats Helge,121593,0
Anders Nilsson,92410,0
Chip Richie,1184030,0
Patrice Leconte,37626,2
Tom Vaughan,56717,2
Rick Beyer,1201745,0
Arthur C. Pierce,103460,0
Luca Barbareschi,55650,2
Vittorio Gassman,12259,0
Mario Monicelli,32375,0
Lino Del Fra,1282342,0
Massimo Venier,120018,0
Jerry Calà,70027,0
Gabriele Salvatores,55916,0
Domenico Saverni,129962,0
Neri Parenti,106345,0
Mario Monicelli,32375,0
Neri Parenti,106345,0
Neri Parenti,106345,0
Neri Parenti,106345,0
Neri Parenti,106345,0
Neri Parenti,106345,0
Sergio Corbucci,49450,0
Neri Parenti,106345,0
Neri Parenti,106345,0
Neri Parenti,106345,0
Neri Parenti,106345,0
Neri Parenti,106345,0
Neri Parenti,106345,0
Franck Khalfoun,64211,2
T.J. Amato,1131199,0
Josh Mills,1081135,0
James Moran,1436122,0
Nanni Loy,227311,2
Nanni Loy,227311,2
Franco Castellano,67971,2
Giuseppe Moccia,67972,0
Franco Castellano,67971,2
Giuseppe Moccia,67972,0
Franco Castellano,67971,2
Giuseppe Moccia,67972,0
Franco Castellano,67971,2
Giuseppe Moccia,67972,0
Franco Castellano,67971,2
Giuseppe Moccia,67972,0
Franco Castellano,67971,2
Giuseppe Moccia,67972,0
Franco Castellano,67971,2
Giuseppe Moccia,67972,0
Antony Cordier,96927,2
Morton Lewis,35723,0
Torgny Wickman,138853,0
Mark Neveldine,20193,2
Nabil Ben Yadir,100742,0
Jake West,64108,2
Suzana Amaral,1173933,0
Samantha Buck,164149,1
Tôya Satô,130459,0
Tôya Satô,130459,0
Anna Justice,49846,1
Ricky Tognazzi,105114,2
Mathieu Denis,986587,2
Benoît Jacquot,229263,2
Kimberly Levin,1479990,1
Mike Carter,1311722,0
Borja Brun,1424293,0
Sophie Fillières,233491,1
Hirokazu Koreeda,25645,2
Takashi Miike,17282,0
Nancy Meyers,17698,1
James Lipscomb,81779,0
Peter Gimbel,81775,0
Butch Lukic,1217656,0
Tom Whitus,635846,2
Adoor Gopalakrishnan,935843,2
David Lowery,592493,2
Karin Albou,143402,0
Miguel Ángel Vivas,140396,2
Fred Olen Ray,31155,2
Gianni Amelio,128107,2
Fernando Arrabal,233493,2
Todd Verow,230320,0
Mrinal Sen,1086288,2
Éric Rochat,38960,2
Dru Brown,1070673,0
Thierry Binisti,586317,0
James Yukich,22636,2
Kim Longinotto,1046935,0
Jennifer Conrad,1209672,0
Chris Atteshlis,1559641,0
,,
Kenny Ortega,65310,2
Gaspar Noé,14597,2
,,
Murray Roth,1021714,0
Jeremy Berg,1172460,0
Michael Flynn,7144,2
Lenny Abrahamson,83281,2
Jonathan Taïeb,1187198,0
Pedro Luis Ramírez,1012152,2
Duke Mitchell,120337,2
Greg A. Sager,1070382,0
HongSeon Kim,1294527,0
Alejandro Fernández Almendras,559500,0
Jason Priestley,19143,2
Larry Weinstein,1027125,0
Steve Ball,176148,0
Andrew Duncan,545083,0
Wendell B. Harris,1032056,0
Enrico Maria Artale,1273673,0
Marcus Nispel,29922,2
Daniel Poliner,1265034,0
Stephan Komandarev,46199,0
Pierre Salvadori,51116,2
Brian Smith,137903,2
Pascal Franchot ,227393,0
Mark Atkins,81297,2
Sam Wood,10790,2
Bradley Walsh,221723,2
Matt Riggle,1427689,2
Deedle Lacour,1427690,0
Kunihiko Yuyama,65429,0
Jonathan Demme,16294,2
Constantine S. Gochis,933260,0
Austin Stark,967767,0
Mika Ninagawa,207718,0
Takeshi Kobayashi,406706,0
Takashi Minamoto,148305,0
Lee Byeong-heon,1456792,2
Joel Edgerton,33192,2
Luc Picard,95956,2
Sven Bohse,233998,2
Josh Koury,1084414,0
Myles Kane,1184376,0
 Dale Trevillion	 ,935536,0
Andy Goddard,1216399,0
Sebastian Howard,1281438,0
Rocco Urbisci,74881,0
Robert Eggers,138781,2
Peter Levin,1056130,0
Nawapol Thamrongrattanarit,1108168,0
Michel Ocelot,87429,2
Bouli Lanners,47822,2
Franck Richard,1691388,2
Lowell Dean,1076066,0
Anders Thomas Jensen,1012,2
Gaby Dellal,285385,1
Yoshiyuki Tomino,79737,0
Yoshikazu Yasuhiko,25622,2
Yoshiyuki Tomino,79737,0
Yoshikazu Yasuhiko,25622,2
Peter Anthony,1385968,2
Jörg A. Hoppe,1413616,0
Heiko Lange,1413618,0
Klaus Maeck,34189,2
Will Slocombe,1266490,0
Eran Riklis,53090,2
,,
John Frankenheimer,13776,2
Steven Piet,1424108,0
Frida Barkfors,1401439,0
Lasse Barkfors,1401440,0
Vuk Ršumović,1361868,0
Jeremy Sims,75544,0
Norman Tokar,83413,2
Philip Spink,105746,0
Phil Joanou,18500,2
Jeethu Joseph,1130914,2
Rosshan Andrrews,237704,0
Tusi Tamasese,930700,0
Billy Kent,87191,0
Naoto Kumazawa,133057,0
Song Hae-sung,127531,0
Piotr Mularuk,580800,0
Roel Reiné,97555,2
James Ford Murphy,8039,0
Harry Moses,159544,2
Joseph Barbera,13594,2
William Hanna,13620,2
John Gray,35155,2
Manny Rodriguez,140244,0
Steven J. Santos,106677,0
Peter Jaysen,94355,0
Robert Townsend,68750,2
Mark Griffiths,106491,2
,,
Hitoshi Matsumoto,71080,0
,,
Hiroaki Ando,240774,2
Shuhei Morita,101361,0
Katsuhiro Ōtomo,185,2
Hajime Katoki,1297617,0
Chuck Jones,100888,2
George Sherman,94096,2
Fraser Clarke Heston,66076,0
Lawrence Lanoff,269562,0
Miguel M. Delgado,125071,2
Susan Rohrer,185917,0
Waris Hussein,44726,2
James Frawley,68457,2
Sharon Bridgeman,51955,0
Dick Lowry,33880,2
Carl Schenkel,47924,2
Christopher Cain,56828,2
Frank C. Schröder,583196,0
Marcus Cole,205475,2
Jim McCullough Jr.,104323,0
John Stephenson,1387618,0
Victor Cook,56851,0
Rudolph Maté,11593,2
Mario Piluso,1020854,2
George Marshall,19093,2
Jason Priestley,19143,2
Pedro Lazaga,222607,2
Vincent McEveety,15657,2
Spencer Gordon Bennet,33954,2
Spencer Gordon Bennet,33954,2
Thomas Carr,155268,2
Herman Hoffman,73151,2
Jorge Colón,83174,0
Timothy Bond,29287,2
